id,texto,classe
1235,pf investiga despejo de lixo vindo da europa nos portos do brasil: toneladas de sujeira desembarcaram escondidas em contêineres. cinco empresas foram multadas pelo ibama.,raiva
1207,"número de vítimas da nova gripe nos eua sobe a 403 em 38 estados: novos casos são esperados, dizem autoridades sanitárias. maioria dos quadros não é grave, e ainda há só uma morte.",tristeza
65,"governo quer estender emissão de extrato do inss a todos os bancos: para que isso ocorra, projeto de lei será enviado ao congresso. pela legislação atual, apenas bb e caixa podem oferecer o serviço.",neutro
294,"com torcida única, pm volta atenção para confronto entre atleticanos. polícia admite rever decisão de não separar integrantes da ultras e da fanáticos, organizadas rivais, no ecoestádio",neutro
1597,"rato é encontrado em lata de feijões na frança. empresa retirou o lote desse produto do mercado. é um caso excepcional, afirmou carrefour em comunicado.",surpresa
343,"grupo quebra estacionamento pago do ceagesp um dia após estreia. segundo relato de manifestantes, foram depredadas e incendiadas as cabines de cobrança. imagens da rede globo mostraram ainda um caminhão incendiado",raiva
474,"número de mortos em protestos na venezuela chega a 28 mortos. segundo procuradora-geral do país, outras 365 pessoas ficaram feridas. venezuela vive há um mês onda de manifestações contra a insegurança.",tristeza
52,"avatar é o filme mais pirateado de 2010. avatar, o maior sucesso mundial de bilheteria em todos os tempos, foi o filme mais pirateado do ano (foi baixado 16,6 milhões de vezes, segundo dados divulgados por um blog de partilha de arquivos, o torrentfreak.com).",surpresa
728,dono de restaurante nos eua se nega a cozinhar lagosta amarela: mutação genética proporciona coloração diferente ao crustáceo. chance de encontrar animal diferenciado é de uma em 30 milhões.,surpresa
1047,"presa, mãe confessa ter espancado criança de 3 anos em go, diz polícia. agressão teria ocorrido porque filha vomitou e limpou o chão com a roupa. menina teve perfuração no intestino e está internada em estado grave.",tristeza
415,"trabalhadores da limpeza pública podem entrar em greve a partir de 3ª. serviços de coleta de lixo, varrição de ruas e roçadas podem ser afetados. negociações estão em andamento e última tentativa de acordo ocorre na 2ª feira",desgosto
283,"avião sai de pista de aeroporto, pega fogo e deixa mortos na rússia. segundo ministério do interior russo, pelo menos quatro pessoas morreram. avião saiu da república tcheca e tentava pousar em moscou.",tristeza
1504,prefeitura de curitiba propõe lei para reduzir carga horária de 10 categorias. o projeto de lei foi apresentado à câmara dos vereadores na última quarta (12) e deve ser apreciado a partir de segunda (17). medida deve afetar servidores da saúde,surpresa
901,"idosos lidam melhor com a privação de sono, mostra experimento: pessoas com menos de 29 anos acabam perdendo dos com mais de 65. cochilo involuntário não é natural da velhice e pode ser sinal de problema.",surpresa
1546,"onça apreendida no am não pode voltar à natureza e não encontra lar definitivo: shiva chegou ainda filhote ao ibama e não aprendeu a caçar. há mais de dois anos, o instituto busca um lugar para o animal.",tristeza
1213,"tigre branco mata tratador na frente de visitantes em zoo da nova zelândia: ataque ocorreu quando dois tratadores limpavam a jaula do animal. santuário de felinos foi fechado, e o tigre foi sacrificado.",tristeza
1403,conflito em cidade do leste da ucrânia força fuga de moradores. diversas pessoas deixaram slaviansk nesta segunda após dias de conflitos. kiev disse que mais de 300 rebeldes foram mortos na região.,medo
1706,"papa denuncia novas formas de escravidão contra ciganos. francisco falou sobre assunto durante abertura de encontro no vaticano. as pessoas menos protegidas caem na armadilha da exploração, afirmou.",desgosto
1968,"o suicídio de meu pai retrata o luto de um fotógrafo. quando andré penteado recebeu a notícia da morte de seu pai morava em londres, em 2007.",tristeza
1580,"lucro da colgate-palmolive aumenta 13,7% no trimestre: empresa teve lucro líquido de us$ 561,6 milhões no período. vendas mundiais caíram 5,5%, para us$ 3,745 bilhões.",neutro
1869,"avô foge ao tentar matar neto a facadas em lagoa da prata, diz pm. pm informou que eles discutiam quando avô agrediu a vítima de 30 anos. homem foi atingido na testa e no pescoço; ele foi transferido para bh.",tristeza
863,"são paulo vai usar prova para selecionar temporários: quem não obtiver pontuação suficiente não poderá dar aulas. esse docente trabalhará, por exemplo, em bibliotecas.",surpresa
1815,"sistema cantareira atinge a pior marca histórica: 15,5%. pelo terceiro dia consecutivo, o índice que mede o volume de água armazenado no sistema cantareira registrou a pior marca histórica.",desgosto
500,"motociclista foge após causar acidente em boa vista, diz polícia. duas pessoas ficaram feridas no acidente de trânsito neste domingo",tristeza
1665,"após críticas da fifa, prefeitura garante pavimentação no beira-rio. secretário urbano schmitt diz que novo edital será aberto no dia 31. falta de calçamento no entorno do estádio foi criticada por jérôme valcke.",neutro
1980,"avião sumido teria voado por centenas de quilômetros fora da rota. segundo fontes disseram à reuters, isso reforça a hipótese de crime. aeronave com 239 pessoas a bordo sumiu entre kuala lampur e pequim.",medo
1835,"médicos em guantánamo violam ética profissional, diz relatório: relatório critica pentágono por contar com a ajuda de médicos em interrogatórios.",desgosto
704,"havaí e alasca pedem menos restrições nos portos. políticos do havaí, alasca, porto rico e guam estão se unindo para pressionar o governo dos eua por um alívio em uma lei marítima aprovada décadas atrás.",neutro
783,"três policiais são mortos em universidade no cairo. outras 11 pessoas ficaram feridas, segundo fontes de segurança. atentado ocorreu a uma semana das eleições presidenciais no egito.",tristeza
448,cabaceiras do paraguaçu recebe programação festiva a castro alves. esta sexta-feira (14) marca os 167 anos do poeta abolicionista baiano. programação é realizada em local onde artista morou no recôncavo da ba.,alegria
1581,"joaquim barbosa assume hoje a presidência do supremo tribunal federal. protagonista do julgamento da ação penal 470, que resultou na condenação de 25 envolvidos com o escândalo do mensalão, joaquim barbosa chega nesta quinta-feira ao cargo máximo do poder judiciário brasileiro.",neutro
1076,"vinte pássaros silvestres são apreendidos em casa no pará: animais eram criados sem autorização do ibama. rouxinol, japiim, curió e tem-tem estão entre espécies encontradas.",raiva
1453,"museu de cera dreamland adia estreia em salvador. o museu de cera dreamland adiou a estreia em salvador para este sábado, 15, às 10h, no salvador shopping.",neutro
1567,"explosão no ministério do esporte mata funcionário que fazia manutenção em gerador. outro homem que também trabalhava no local sofreu queimaduras e foi internado em hospital, mas está fora de perigo.",tristeza
1086,eua admitem que lançamento de míssil norte-coreano não seria surpresa. o pentágono disse que irá instalar interceptores de mísseis nas bases dos estados unidos em guam,medo
66,pedidos de auxílio-desemprego sobem 25 mil nos eua na semana: alta é menor do que a esperada por economistas. total de americanos que recebem benefício tem queda.,desgosto
206,atlético deixa lima com segurança reforçada. elenco rubro-negro seguiu para o aeroporto no mesmo ônibus que foi apedrejado antes do jogo contra o universitario,desgosto
563,trabalhadores do transporte intermunicipal continuam em greve. ônibus estão parados na br-135 e exigem melhorias salariais. greve acontece desde a noite de domingo (18).,tristeza
937,lula sanciona lei que dá prioridade em processos a pessoa com mais de 60 anos: nova regra vale para tramitação de processos administrativos e judiciais. legislação ainda prevê prioridade a portador de doença grave e deficiência.,alegria
111,"líder do psdb analisa denúncia contra o presidente do conselho de ética: paulo duque teria empregado um assessor no colegiado, diz jornal. ele é o mesmo que afirmou que a opinião pública era ‘volúvel’.",neutro
1878,vacinação deve chegar à metade da população dos eua: grávidas devem ser as primeiras vacinadas contra a nova gripe nos eua. país é o mais afetado pela pandemia do vírus h1n1.,medo
1151,"oms confirma 331 casos de gripe e dez mortes no mundo: entre os mortos, nove são do méxico e um dos eua. autoridades mexicanas, porém, falam em 12 mortes no país.",tristeza
1967,uso regular de maconha pode aumentar risco de surgimento de psicoses: pesquisa alemã mostra que uso moderado e regular pode ser perigoso. perigo aumenta de acordo com tempo e dose de utilização.,medo
234,acidente entre van e caminhão deixa 2 mortos em mg: veículo com 12 passageiros bateu em caminhão e capotou na pista. outras cinco pessoas ficaram feridas.,tristeza
316,"cardápio cotidiano da jordânia é muito variado, mas repetitivo: cozinha parece a árabe servida no brasil, mas tempero é mais acentuado. variedade de pratos torna difícil achar espaço para apoiar copos.",neutro
851,"presos usarão tornozeleiras em 5 dias, e sejus-am prevê melhora em lotação. mil tornozeleiras eletrônicas serão implantadas na capital. outros municípios da região metropolitana devem receber novo sistema.",surpresa
32,militantes fazem barricada em torno de casa de líder na nigéria: extremistas islâmicos autodenominados talibã deixaram mais de cem mortos em ataques contra civis e policiais no fim de semana.,medo
1362,"destroços indicam possível desintegração de airbus: especialistas em aviação dizem não haver evidência de fogo ou explosão. ao todo, 37 peças do avião foram encontradas no oceano.",tristeza
1776,"número de registros de violência contra travestis cresce em sergipe. travestis sofrem preconceito até para denunciar abusos, diz vítima. documento de secretaria confirma que número de denúncias subiu.",desgosto
